fact_id,product_id,category,record_date,stock_initial,units_received,units_sold,stock_final,days_since_last_order,last_order_qty,sales_avg_7_days,sale_price,lead_time_days,day_of_week,month,stockout_flag,target_units_sold
15729,53,1,2026-01-06,29.0,0,3.0,26.0,4,34.0,5.86,3.5,3,1,1,False,1.0
15730,53,1,2026-01-07,26.0,0,1.0,25.0,5,34.0,5.29,3.5,3,2,1,False,7.0
15731,53,1,2026-01-08,25.0,0,7.0,18.0,6,34.0,4.43,3.5,3,3,1,False,4.0
15732,53,1,2026-01-09,18.0,0,4.0,14.0,0,31.0,4.43,3.5,3,4,1,False,0.0
15733,53,1,2026-01-10,14.0,0,0.0,14.0,1,31.0,4.29,3.5,3,5,1,False,6.0
15734,53,1,2026-01-11,14.0,31,6.0,39.0,2,31.0,3.0,3.5,3,6,1,False,5.0
15735,53,1,2026-01-12,39.0,0,5.0,34.0,3,31.0,3.14,3.5,3,0,1,False,1.0
15736,53,1,2026-01-13,34.0,0,1.0,33.0,4,31.0,3.71,3.5,3,1,1,False,4.0
15737,53,1,2026-01-14,33.0,0,4.0,29.0,5,31.0,3.43,3.5,3,2,1,False,7.0
15738,53,1,2026-01-15,29.0,0,7.0,22.0,6,31.0,3.86,3.5,3,3,1,False,5.0
15739,53,1,2026-01-16,22.0,0,5.0,17.0,7,31.0,3.86,3.5,3,4,1,False,6.0
15740,53,1,2026-01-17,17.0,0,6.0,11.0,0,32.0,4.0,3.5,3,5,1,False,5.0
15741,53,1,2026-01-18,11.0,0,5.0,6.0,1,32.0,4.86,3.5,3,6,1,False,6.0
15742,53,1,2026-01-19,6.0,32,6.0,32.0,2,32.0,4.71,3.5,3,0,1,False,4.0
15743,53,1,2026-01-20,32.0,0,4.0,28.0,3,32.0,4.86,3.5,3,1,1,False,3.0
15744,53,1,2026-01-21,28.0,0,3.0,25.0,4,32.0,5.29,3.5,3,2,1,False,5.0
15745,53,1,2026-01-22,25.0,0,5.0,20.0,5,32.0,5.14,3.5,3,3,1,False,2.0
15746,53,1,2026-01-23,20.0,0,2.0,18.0,0,29.0,4.86,3.5,3,4,1,False,2.0
15747,53,1,2026-01-24,18.0,0,2.0,16.0,1,29.0,4.43,3.5,3,5,1,False,0.0
15748,53,1,2026-01-25,16.0,29,0.0,45.0,2,29.0,3.86,3.5,3,6,1,False,8.0
15749,53,1,2026-01-26,45.0,0,8.0,37.0,3,29.0,3.14,3.5,3,0,1,False,5.0
15750,53,1,2026-01-27,37.0,0,5.0,32.0,4,29.0,3.43,3.5,3,1,1,False,6.0
15751,53,1,2026-01-28,32.0,0,6.0,26.0,5,29.0,3.57,3.5,3,2,1,False,8.0
15752,53,1,2026-01-29,26.0,0,8.0,18.0,6,29.0,4.0,3.5,3,3,1,False,4.0
15753,53,1,2026-01-30,18.0,0,4.0,14.0,0,31.0,4.43,3.5,3,4,1,False,1.0
15754,53,1,2026-01-31,14.0,0,1.0,13.0,1,31.0,4.71,3.5,3,5,1,False,6.0
15755,53,1,2026-02-01,13.0,31,6.0,38.0,2,31.0,4.57,3.5,3,6,2,False,3.0
15756,53,1,2026-02-02,38.0,0,3.0,35.0,3,31.0,5.43,3.5,3,0,2,False,11.0
15757,53,1,2026-02-03,35.0,0,11.0,24.0,4,31.0,4.71,3.5,3,1,2,False,5.0
15758,53,1,2026-02-04,24.0,0,5.0,19.0,5,31.0,5.57,3.5,3,2,2,False,3.0
15759,53,1,2026-02-05,19.0,0,3.0,16.0,0,30.0,5.43,3.5,3,3,2,False,0.0
15760,53,1,2026-02-06,16.0,0,0.0,16.0,1,30.0,4.71,3.5,3,4,2,False,1.0
15761,53,1,2026-02-07,16.0,30,1.0,45.0,2,30.0,4.14,3.5,3,5,2,False,6.0
15762,53,1,2026-02-08,45.0,0,6.0,39.0,3,30.0,4.14,3.5,3,6,2,False,2.0
15763,53,1,2026-02-09,39.0,0,2.0,37.0,4,30.0,4.14,3.5,3,0,2,False,6.0
15764,53,1,2026-02-10,37.0,0,6.0,31.0,5,30.0,4.0,3.5,3,1,2,False,4.0
15765,53,1,2026-02-11,31.0,0,4.0,27.0,6,30.0,3.29,3.5,3,2,2,False,3.0
15766,53,1,2026-02-12,27.0,0,3.0,24.0,7,30.0,3.14,3.5,3,3,2,False,3.0
15767,53,1,2026-02-13,24.0,0,3.0,21.0,8,30.0,3.14,3.5,3,4,2,False,2.0
15768,53,1,2026-02-14,21.0,0,2.0,19.0,9,30.0,3.57,3.5,3,5,2,False,0.0
15769,53,1,2026-02-15,19.0,0,0.0,19.0,0,30.0,3.71,3.5,3,6,2,False,12.0
15770,53,1,2026-02-16,19.0,0,12.0,7.0,1,30.0,2.86,3.5,3,0,2,False,5.0
15771,53,1,2026-02-17,7.0,30,5.0,32.0,2,30.0,4.29,3.5,3,1,2,False,5.0
15772,53,1,2026-02-18,32.0,0,5.0,27.0,3,30.0,4.14,3.5,3,2,2,False,6.0
15773,53,1,2026-02-19,27.0,0,6.0,21.0,4,30.0,4.29,3.5,3,3,2,False,4.0
15774,53,1,2026-02-20,21.0,0,4.0,17.0,5,30.0,4.71,3.5,3,4,2,False,2.0
15775,53,1,2026-02-21,17.0,0,2.0,15.0,0,32.0,4.86,3.5,3,5,2,False,2.0
15776,53,1,2026-02-22,15.0,0,2.0,13.0,1,32.0,4.86,3.5,3,6,2,False,2.0
15777,53,1,2026-02-23,13.0,32,2.0,43.0,2,32.0,5.14,3.5,3,0,2,False,6.0
15778,53,1,2026-02-24,43.0,0,6.0,37.0,3,32.0,3.71,3.5,3,1,2,False,4.0
15779,53,1,2026-02-25,37.0,0,4.0,33.0,4,32.0,3.86,3.5,3,2,2,False,3.0
15780,53,1,2026-02-26,33.0,0,3.0,30.0,5,32.0,3.71,3.5,3,3,2,False,3.0
15781,53,1,2026-02-27,30.0,0,3.0,27.0,6,32.0,3.29,3.5,3,4,2,False,4.0
15782,53,1,2026-02-28,27.0,0,4.0,23.0,7,32.0,3.14,3.5,3,5,2,False,3.0
15783,53,1,2026-03-01,23.0,0,3.0,20.0,8,32.0,3.43,3.5,3,6,3,False,2.0
15784,53,1,2026-03-02,20.0,0,2.0,18.0,0,29.0,3.57,3.5,3,0,3,False,3.0
15785,53,1,2026-03-03,18.0,0,3.0,15.0,1,29.0,3.57,3.5,3,1,3,False,8.0
15786,53,1,2026-03-04,15.0,29,8.0,36.0,2,29.0,3.14,3.5,3,2,3,False,4.0
15787,53,1,2026-03-05,36.0,0,4.0,32.0,3,29.0,3.71,3.5,3,3,3,False,2.0
15788,53,1,2026-03-06,32.0,0,2.0,30.0,4,29.0,3.86,3.5,3,4,3,False,0.0
15789,53,1,2026-03-07,30.0,0,0.0,30.0,5,29.0,3.71,3.5,3,5,3,False,1.0
15790,53,1,2026-03-08,30.0,0,1.0,29.0,6,29.0,3.14,3.5,3,6,3,False,4.0
15791,53,1,2026-03-09,29.0,0,4.0,25.0,7,29.0,2.86,3.5,3,0,3,False,7.0
15792,53,1,2026-03-10,25.0,0,7.0,18.0,8,29.0,3.14,3.5,3,1,3,False,2.0
15793,53,1,2026-03-11,18.0,0,2.0,16.0,0,31.0,3.71,3.5,3,2,3,False,3.0
15794,53,1,2026-03-12,16.0,0,3.0,13.0,1,31.0,2.86,3.5,3,3,3,False,5.0
15795,53,1,2026-03-13,13.0,31,5.0,39.0,2,31.0,2.71,3.5,3,4,3,False,1.0
15796,53,1,2026-03-14,39.0,0,1.0,38.0,3,31.0,3.14,3.5,3,5,3,False,3.0
15797,53,1,2026-03-15,38.0,0,3.0,35.0,4,31.0,3.29,3.5,3,6,3,False,2.0
15798,53,1,2026-03-16,35.0,0,2.0,33.0,5,31.0,3.57,3.5,3,0,3,False,4.0
15799,53,1,2026-03-17,33.0,0,4.0,29.0,6,31.0,3.29,3.5,3,1,3,False,3.0
15800,53,1,2026-03-18,29.0,0,3.0,26.0,7,31.0,2.86,3.5,3,2,3,False,4.0
15801,53,1,2026-03-19,26.0,0,4.0,22.0,8,31.0,3.0,3.5,3,3,3,False,4.0
15802,53,1,2026-03-20,22.0,0,4.0,18.0,9,31.0,3.14,3.5,3,4,3,False,2.0
15803,53,1,2026-03-21,18.0,0,2.0,16.0,0,31.0,3.0,3.5,3,5,3,False,2.0
15804,53,1,2026-03-22,16.0,0,2.0,14.0,1,31.0,3.14,3.5,3,6,3,False,5.0
15805,53,1,2026-03-23,14.0,31,5.0,40.0,2,31.0,3.0,3.5,3,0,3,False,3.0
15806,53,1,2026-03-24,40.0,0,3.0,37.0,3,31.0,3.43,3.5,3,1,3,False,3.0
15807,53,1,2026-03-25,37.0,0,3.0,34.0,4,31.0,3.29,3.5,3,2,3,False,7.0
15808,53,1,2026-03-26,34.0,0,7.0,27.0,5,31.0,3.29,3.5,3,3,3,False,5.0
15809,53,1,2026-03-27,27.0,0,5.0,22.0,6,31.0,3.71,3.5,3,4,3,False,4.0
15810,53,1,2026-03-28,22.0,0,4.0,18.0,7,31.0,3.86,3.5,3,5,3,False,3.0
15811,53,1,2026-03-29,18.0,0,3.0,15.0,0,31.0,4.14,3.5,3,6,3,False,7.0
15812,53,1,2026-03-30,15.0,0,7.0,8.0,1,31.0,4.29,3.5,3,0,3,False,3.0
15813,53,1,2026-03-31,8.0,31,3.0,36.0,2,31.0,4.57,3.5,3,1,3,False,4.0
15814,53,1,2026-04-01,36.0,0,4.0,32.0,3,31.0,4.57,3.5,3,2,4,False,0.0
15815,53,1,2026-04-02,32.0,0,0.0,32.0,4,31.0,4.71,3.5,3,3,4,False,4.0
15816,53,1,2026-04-03,32.0,0,4.0,28.0,5,31.0,3.71,3.5,3,4,4,False,2.0
15817,53,1,2026-04-04,28.0,0,2.0,26.0,6,31.0,3.57,3.5,3,5,4,False,2.0
15818,53,1,2026-04-05,26.0,0,2.0,24.0,7,31.0,3.29,3.5,3,6,4,False,4.0
15819,53,1,2026-04-06,24.0,0,4.0,20.0,8,31.0,3.14,3.5,3,0,4,False,3.0
15820,53,1,2026-04-07,20.0,0,3.0,17.0,0,29.0,2.71,3.5,3,1,4,False,7.0
15821,53,1,2026-04-08,17.0,0,7.0,10.0,1,29.0,2.71,3.5,3,2,4,False,1.0
15822,53,1,2026-04-09,10.0,29,1.0,38.0,2,29.0,3.14,3.5,3,3,4,False,2.0
15823,53,1,2026-04-10,38.0,0,2.0,36.0,3,29.0,3.29,3.5,3,4,4,False,3.0
15824,53,1,2026-04-11,36.0,0,3.0,33.0,4,29.0,3.0,3.5,3,5,4,False,0.0
15825,53,1,2026-04-12,33.0,0,0.0,33.0,5,29.0,3.14,3.5,3,6,4,False,6.0
15826,53,1,2026-04-13,33.0,0,6.0,27.0,6,29.0,2.86,3.5,3,0,4,False,8.0
15827,53,1,2026-04-14,27.0,0,8.0,19.0,7,29.0,3.14,3.5,3,1,4,False,14.0
15828,53,1,2026-04-15,19.0,0,14.0,5.0,0,30.0,3.86,3.5,3,2,4,False,4.0
15829,53,1,2026-04-16,5.0,0,4.0,1.0,1,30.0,4.86,3.5,3,3,4,False,6.0
15830,53,1,2026-04-17,1.0,30,6.0,25.0,2,30.0,5.29,3.5,3,4,4,False,5.0
15831,53,1,2026-04-18,25.0,0,5.0,20.0,3,30.0,5.86,3.5,3,5,4,False,5.0
15832,53,1,2026-04-19,20.0,0,5.0,15.0,0,29.0,6.14,3.5,3,6,4,False,4.0
15833,53,1,2026-04-20,15.0,0,4.0,11.0,1,29.0,6.86,3.5,3,0,4,False,3.0
15834,53,1,2026-04-21,11.0,29,3.0,37.0,2,29.0,6.57,3.5,3,1,4,False,2.0
15835,53,1,2026-04-22,37.0,0,2.0,35.0,3,29.0,5.86,3.5,3,2,4,False,7.0
15836,53,1,2026-04-23,35.0,0,7.0,28.0,4,29.0,4.14,3.5,3,3,4,False,3.0
15837,53,1,2026-04-24,28.0,0,3.0,25.0,5,29.0,4.57,3.5,3,4,4,False,3.0
15838,53,1,2026-04-25,25.0,0,3.0,22.0,6,29.0,4.14,3.5,3,5,4,False,2.0
15839,53,1,2026-04-26,22.0,0,2.0,20.0,7,29.0,3.86,3.5,3,6,4,False,6.0
15840,53,1,2026-04-27,20.0,0,6.0,14.0,0,29.0,3.43,3.5,3,0,4,False,7.0
15841,53,1,2026-04-28,14.0,0,7.0,7.0,1,29.0,3.71,3.5,3,1,4,False,2.0
15842,53,1,2026-04-29,7.0,29,2.0,34.0,2,29.0,4.29,3.5,3,2,4,False,2.0
15843,53,1,2026-04-30,34.0,0,2.0,32.0,3,29.0,4.29,3.5,3,3,4,False,5.0
15844,53,1,2026-05-01,32.0,0,5.0,27.0,4,29.0,3.57,3.5,3,4,5,False,4.0
15845,53,1,2026-05-02,27.0,0,4.0,23.0,5,29.0,3.86,3.5,3,5,5,False,4.0
15846,53,1,2026-05-03,23.0,0,4.0,19.0,6,29.0,4.0,3.5,3,6,5,False,3.0
15847,53,1,2026-05-04,19.0,0,3.0,16.0,0,30.0,4.29,3.5,3,0,5,False,5.0
15848,53,1,2026-05-05,16.0,0,5.0,11.0,1,30.0,3.86,3.5,3,1,5,False,2.0
15849,53,1,2026-05-06,11.0,30,2.0,39.0,2,30.0,3.57,3.5,3,2,5,False,4.0
15850,53,1,2026-05-07,39.0,0,4.0,35.0,3,30.0,3.57,3.5,3,3,5,False,1.0
15851,53,1,2026-05-08,35.0,0,1.0,34.0,4,30.0,3.86,3.5,3,4,5,False,5.0
15852,53,1,2026-05-09,34.0,0,5.0,29.0,5,30.0,3.29,3.5,3,5,5,False,3.0
15853,53,1,2026-05-10,29.0,0,3.0,26.0,6,30.0,3.43,3.5,3,6,5,False,7.0
15854,53,1,2026-05-11,26.0,0,7.0,19.0,7,30.0,3.29,3.5,3,0,5,False,1.0
15855,53,1,2026-05-12,19.0,0,1.0,18.0,0,30.0,3.86,3.5,3,1,5,False,5.0
15856,53,1,2026-05-13,18.0,0,5.0,13.0,1,30.0,3.29,3.5,3,2,5,False,2.0
15857,53,1,2026-05-14,13.0,30,2.0,41.0,2,30.0,3.71,3.5,3,3,5,False,3.0
15858,53,1,2026-05-15,41.0,0,3.0,38.0,3,30.0,3.43,3.5,3,4,5,False,2.0
15859,53,1,2026-05-16,38.0,0,2.0,36.0,4,30.0,3.71,3.5,3,5,5,False,1.0
15860,53,1,2026-05-17,36.0,0,1.0,35.0,5,30.0,3.29,3.5,3,6,5,False,6.0
15861,53,1,2026-05-18,35.0,0,6.0,29.0,6,30.0,3.0,3.5,3,0,5,False,4.0
15862,53,1,2026-05-19,29.0,0,4.0,25.0,7,30.0,2.86,3.5,3,1,5,False,6.0
15863,53,1,2026-05-20,25.0,0,6.0,19.0,8,30.0,3.29,3.5,3,2,5,False,3.0
15864,53,1,2026-05-21,19.0,0,3.0,16.0,0,30.0,3.43,3.5,3,3,5,False,3.0
15865,53,1,2026-05-22,16.0,0,3.0,13.0,1,30.0,3.57,3.5,3,4,5,False,2.0
15866,53,1,2026-05-23,13.0,30,2.0,41.0,2,30.0,3.57,3.5,3,5,5,False,3.0
15867,53,1,2026-05-24,41.0,0,3.0,38.0,3,30.0,3.57,3.5,3,6,5,False,4.0
15868,53,1,2026-05-25,38.0,0,4.0,34.0,4,30.0,3.86,3.5,3,0,5,False,6.0
15869,53,1,2026-05-26,34.0,0,6.0,28.0,5,30.0,3.57,3.5,3,1,5,False,6.0
15870,53,1,2026-05-27,28.0,0,6.0,22.0,6,30.0,3.86,3.5,3,2,5,False,5.0
15871,53,1,2026-05-28,22.0,0,5.0,17.0,7,30.0,3.86,3.5,3,3,5,False,5.0
15872,53,1,2026-05-29,17.0,0,5.0,12.0,0,32.0,4.14,3.5,3,4,5,False,3.0
15873,53,1,2026-05-30,12.0,0,3.0,9.0,1,32.0,4.43,3.5,3,5,5,False,4.0
15874,53,1,2026-05-31,9.0,32,4.0,37.0,2,32.0,4.57,3.5,3,6,5,False,7.0
15875,53,1,2026-06-01,37.0,0,7.0,30.0,3,32.0,4.71,3.5,3,0,6,False,6.0
15876,53,1,2026-06-02,30.0,0,6.0,24.0,4,32.0,5.14,3.5,3,1,6,False,4.0
15877,53,1,2026-06-03,24.0,0,4.0,20.0,5,32.0,5.14,3.5,3,2,6,False,3.0
15878,53,1,2026-06-04,20.0,0,3.0,17.0,0,29.0,4.86,3.5,3,3,6,False,5.0
15879,53,1,2026-06-05,17.0,0,5.0,12.0,1,29.0,4.57,3.5,3,4,6,False,5.0
15880,53,1,2026-06-06,12.0,29,5.0,36.0,2,29.0,4.57,3.5,3,5,6,False,6.0
15881,53,1,2026-06-07,36.0,0,6.0,30.0,3,29.0,4.86,3.5,3,6,6,False,6.0
15882,53,1,2026-06-08,30.0,0,6.0,24.0,4,29.0,5.14,3.5,3,0,6,False,5.0
15883,53,1,2026-06-09,24.0,0,5.0,19.0,5,29.0,5.0,3.5,3,1,6,False,4.0
15884,53,1,2026-06-10,19.0,0,4.0,15.0,0,30.0,4.86,3.5,3,2,6,False,2.0
15885,53,1,2026-06-11,15.0,0,2.0,13.0,1,30.0,4.86,3.5,3,3,6,False,3.0
15886,53,1,2026-06-12,13.0,30,3.0,40.0,2,30.0,4.71,3.5,3,4,6,False,2.0
15887,53,1,2026-06-13,40.0,0,2.0,38.0,3,30.0,4.43,3.5,3,5,6,False,2.0
15888,53,1,2026-06-14,38.0,0,2.0,36.0,4,30.0,4.0,3.5,3,6,6,False,4.0
15889,53,1,2026-06-15,36.0,0,4.0,32.0,5,30.0,3.43,3.5,3,0,6,False,0.0
15890,53,1,2026-06-16,32.0,0,0.0,32.0,6,30.0,3.14,3.5,3,1,6,False,5.0
15891,53,1,2026-06-17,32.0,0,5.0,27.0,7,30.0,2.43,3.5,3,2,6,False,1.0
15892,53,1,2026-06-18,27.0,0,1.0,26.0,8,30.0,2.57,3.5,3,3,6,False,2.0
15893,53,1,2026-06-19,26.0,0,2.0,24.0,9,30.0,2.43,3.5,3,4,6,False,3.0
15894,53,1,2026-06-20,24.0,0,3.0,21.0,10,30.0,2.29,3.5,3,5,6,False,5.0
15895,53,1,2026-06-21,21.0,0,5.0,16.0,11,30.0,2.43,3.5,3,6,6,False,4.0
15896,53,1,2026-06-22,16.0,0,4.0,12.0,0,33.0,2.86,3.5,3,0,6,False,4.0
15897,53,1,2026-06-23,12.0,0,4.0,8.0,1,33.0,2.86,3.5,3,1,6,False,10.0
15898,53,1,2026-06-24,8.0,33,10.0,31.0,2,33.0,3.43,3.5,3,2,6,False,6.0
15899,53,1,2026-06-25,31.0,0,6.0,25.0,3,33.0,4.14,3.5,3,3,6,False,4.0
15901,54,4,2025-08-31,28.0,0,5.0,23.0,0,0.0,5.0,3.5,1,6,8,False,5.0
15902,54,4,2025-09-01,23.0,0,5.0,18.0,1,0.0,5.0,3.5,1,0,9,False,10.0
15903,54,4,2025-09-02,18.0,0,10.0,8.0,2,0.0,5.0,3.5,1,1,9,False,3.0
15904,54,4,2025-09-03,8.0,20,3.0,25.0,0,20.0,6.67,3.5,1,2,9,False,8.0
15905,54,4,2025-09-04,25.0,0,8.0,17.0,1,20.0,5.75,3.5,1,3,9,False,8.0
15906,54,4,2025-09-05,17.0,0,8.0,9.0,2,20.0,6.2,3.5,1,4,9,False,4.0
15907,54,4,2025-09-06,9.0,19,4.0,24.0,0,19.0,6.5,3.5,1,5,9,False,1.0
15908,54,4,2025-09-07,24.0,0,1.0,23.0,1,19.0,6.14,3.5,1,6,9,False,5.0
15909,54,4,2025-09-08,23.0,0,5.0,18.0,2,19.0,5.57,3.5,1,0,9,False,7.0
15910,54,4,2025-09-09,18.0,0,7.0,11.0,3,19.0,5.57,3.5,1,1,9,False,8.0
15911,54,4,2025-09-10,11.0,17,8.0,20.0,0,17.0,5.14,3.5,1,2,9,False,8.0
15912,54,4,2025-09-11,20.0,0,8.0,12.0,1,17.0,5.86,3.5,1,3,9,False,5.0
15913,54,4,2025-09-12,12.0,16,5.0,23.0,0,16.0,5.86,3.5,1,4,9,False,6.0
15914,54,4,2025-09-13,23.0,0,6.0,17.0,1,16.0,5.43,3.5,1,5,9,False,2.0
15915,54,4,2025-09-14,17.0,0,2.0,15.0,2,16.0,5.71,3.5,1,6,9,False,4.0
15916,54,4,2025-09-15,15.0,13,4.0,24.0,0,13.0,5.86,3.5,1,0,9,False,5.0
15917,54,4,2025-09-16,24.0,0,5.0,19.0,1,13.0,5.71,3.5,1,1,9,False,5.0
15918,54,4,2025-09-17,19.0,0,5.0,14.0,2,13.0,5.43,3.5,1,2,9,False,3.0
15919,54,4,2025-09-18,14.0,14,3.0,25.0,0,14.0,5.0,3.5,1,3,9,False,9.0
15920,54,4,2025-09-19,25.0,0,9.0,16.0,1,14.0,4.29,3.5,1,4,9,False,5.0
15921,54,4,2025-09-20,16.0,0,5.0,11.0,2,14.0,4.86,3.5,1,5,9,False,2.0
15922,54,4,2025-09-21,11.0,17,2.0,26.0,0,17.0,4.71,3.5,1,6,9,False,8.0
15923,54,4,2025-09-22,26.0,0,8.0,18.0,1,17.0,4.71,3.5,1,0,9,False,4.0
15924,54,4,2025-09-23,18.0,0,4.0,14.0,2,17.0,5.29,3.5,1,1,9,False,8.0
15925,54,4,2025-09-24,14.0,14,8.0,20.0,0,14.0,5.14,3.5,1,2,9,False,5.0
15926,54,4,2025-09-25,20.0,0,5.0,15.0,1,14.0,5.57,3.5,1,3,9,False,7.0
15927,54,4,2025-09-26,15.0,13,7.0,21.0,0,13.0,5.86,3.5,1,4,9,False,3.0
15928,54,4,2025-09-27,21.0,0,3.0,18.0,1,13.0,5.57,3.5,1,5,9,False,8.0
15929,54,4,2025-09-28,18.0,0,8.0,10.0,2,13.0,5.29,3.5,1,6,9,False,4.0
15930,54,4,2025-09-29,10.0,18,4.0,24.0,0,18.0,6.14,3.5,1,0,9,False,9.0
15931,54,4,2025-09-30,24.0,0,9.0,15.0,1,18.0,5.57,3.5,1,1,9,False,4.0
15932,54,4,2025-10-01,15.0,13,4.0,24.0,0,13.0,6.29,3.5,1,2,10,False,5.0
15933,54,4,2025-10-02,24.0,0,5.0,19.0,1,13.0,5.71,3.5,1,3,10,False,4.0
15934,54,4,2025-10-03,19.0,0,4.0,15.0,2,13.0,5.71,3.5,1,4,10,False,5.0
15935,54,4,2025-10-04,15.0,13,5.0,23.0,0,13.0,5.29,3.5,1,5,10,False,6.0
15936,54,4,2025-10-05,23.0,0,6.0,17.0,1,13.0,5.57,3.5,1,6,10,False,6.0
15937,54,4,2025-10-06,17.0,0,6.0,11.0,2,13.0,5.29,3.5,1,0,10,False,5.0
15938,54,4,2025-10-07,11.0,17,5.0,23.0,0,17.0,5.57,3.5,1,1,10,False,2.0
15939,54,4,2025-10-08,23.0,0,2.0,21.0,1,17.0,5.0,3.5,1,2,10,False,1.0
15940,54,4,2025-10-09,21.0,0,1.0,20.0,2,17.0,4.71,3.5,1,3,10,False,6.0
15941,54,4,2025-10-10,20.0,0,6.0,14.0,3,17.0,4.14,3.5,1,4,10,False,6.0
15942,54,4,2025-10-11,14.0,14,6.0,22.0,0,14.0,4.43,3.5,1,5,10,False,6.0
15943,54,4,2025-10-12,22.0,0,6.0,16.0,1,14.0,4.57,3.5,1,6,10,False,5.0
15944,54,4,2025-10-13,16.0,0,5.0,11.0,2,14.0,4.57,3.5,1,0,10,False,5.0
15945,54,4,2025-10-14,11.0,17,5.0,23.0,0,17.0,4.43,3.5,1,1,10,False,7.0
15946,54,4,2025-10-15,23.0,0,7.0,16.0,1,17.0,4.43,3.5,1,2,10,False,7.0
15947,54,4,2025-10-16,16.0,0,7.0,9.0,2,17.0,5.14,3.5,1,3,10,False,10.0
15948,54,4,2025-10-17,9.0,19,10.0,18.0,0,19.0,6.0,3.5,1,4,10,False,7.0
15949,54,4,2025-10-18,18.0,0,7.0,11.0,1,19.0,6.57,3.5,1,5,10,False,1.0
15950,54,4,2025-10-19,11.0,17,1.0,27.0,0,17.0,6.71,3.5,1,6,10,False,8.0
15951,54,4,2025-10-20,27.0,0,8.0,19.0,1,17.0,6.0,3.5,1,0,10,False,1.0
15952,54,4,2025-10-21,19.0,0,1.0,18.0,2,17.0,6.43,3.5,1,1,10,False,6.0
15953,54,4,2025-10-22,18.0,0,6.0,12.0,3,17.0,5.86,3.5,1,2,10,False,9.0
15954,54,4,2025-10-23,12.0,16,9.0,19.0,0,16.0,5.71,3.5,1,3,10,False,3.0
15955,54,4,2025-10-24,19.0,0,3.0,16.0,1,16.0,6.0,3.5,1,4,10,False,8.0
15956,54,4,2025-10-25,16.0,0,8.0,8.0,2,16.0,5.0,3.5,1,5,10,False,10.0
15957,54,4,2025-10-26,8.0,20,10.0,18.0,0,20.0,5.14,3.5,1,6,10,False,4.0
15958,54,4,2025-10-27,18.0,0,4.0,14.0,1,20.0,6.43,3.5,1,0,10,False,5.0
15959,54,4,2025-10-28,14.0,14,5.0,23.0,0,14.0,5.86,3.5,1,1,10,False,6.0
15960,54,4,2025-10-29,23.0,0,6.0,17.0,1,14.0,6.43,3.5,1,2,10,False,3.0
15961,54,4,2025-10-30,17.0,0,3.0,14.0,2,14.0,6.43,3.5,1,3,10,False,7.0
15962,54,4,2025-10-31,14.0,14,7.0,21.0,0,14.0,5.57,3.5,1,4,10,False,8.0
15963,54,4,2025-11-01,21.0,0,8.0,13.0,1,14.0,6.14,3.5,1,5,11,False,6.0
15964,54,4,2025-11-02,13.0,15,6.0,22.0,0,15.0,6.14,3.5,1,6,11,False,5.0
15965,54,4,2025-11-03,22.0,0,5.0,17.0,1,15.0,5.57,3.5,1,0,11,False,9.0
15966,54,4,2025-11-04,17.0,0,9.0,8.0,2,15.0,5.71,3.5,1,1,11,False,5.0
15967,54,4,2025-11-05,8.0,20,5.0,23.0,0,20.0,6.29,3.5,1,2,11,False,6.0
15968,54,4,2025-11-06,23.0,0,6.0,17.0,1,20.0,6.14,3.5,1,3,11,False,7.0
15969,54,4,2025-11-07,17.0,0,7.0,10.0,2,20.0,6.57,3.5,1,4,11,False,8.0
15970,54,4,2025-11-08,10.0,18,8.0,20.0,0,18.0,6.57,3.5,1,5,11,False,9.0
15971,54,4,2025-11-09,20.0,0,9.0,11.0,1,18.0,6.57,3.5,1,6,11,False,8.0
15972,54,4,2025-11-10,11.0,17,8.0,20.0,0,17.0,7.0,3.5,1,0,11,False,7.0
15973,54,4,2025-11-11,20.0,0,7.0,13.0,1,17.0,7.43,3.5,1,1,11,False,7.0
15974,54,4,2025-11-12,13.0,15,7.0,21.0,0,15.0,7.14,3.5,1,2,11,False,9.0
15975,54,4,2025-11-13,21.0,0,9.0,12.0,1,15.0,7.43,3.5,1,3,11,False,8.0
15976,54,4,2025-11-14,12.0,16,8.0,20.0,0,16.0,7.86,3.5,1,4,11,False,10.0
15977,54,4,2025-11-15,20.0,0,10.0,10.0,1,16.0,8.0,3.5,1,5,11,False,5.0
15978,54,4,2025-11-16,10.0,18,5.0,23.0,0,18.0,8.29,3.5,1,6,11,False,6.0
15979,54,4,2025-11-17,23.0,0,6.0,17.0,1,18.0,7.71,3.5,1,0,11,False,9.0
15980,54,4,2025-11-18,17.0,0,9.0,8.0,2,18.0,7.43,3.5,1,1,11,False,6.0
15981,54,4,2025-11-19,8.0,20,6.0,22.0,0,20.0,7.71,3.5,1,2,11,False,5.0
15982,54,4,2025-11-20,22.0,0,5.0,17.0,1,20.0,7.57,3.5,1,3,11,False,4.0
15983,54,4,2025-11-21,17.0,0,4.0,13.0,2,20.0,7.0,3.5,1,4,11,False,5.0
15984,54,4,2025-11-22,13.0,15,5.0,23.0,0,15.0,6.43,3.5,1,5,11,False,5.0
15985,54,4,2025-11-23,23.0,0,5.0,18.0,1,15.0,5.71,3.5,1,6,11,False,6.0
15986,54,4,2025-11-24,18.0,0,6.0,12.0,2,15.0,5.71,3.5,1,0,11,False,5.0
